"Start.Date","Month","Year","Report.Type","Security.Type","Avg.Trade.Size","PCT.of.CUSIPs","PCT.of.Par.Traded","PCT.of.Trade.Count","period"
"2006-05-01","May",2006,"Interdealer Only","Short Note",1870948.27586207,0.00107552773095754,0.00361808799267351,0.000804099985674081,"Pre-Crisis"
"2006-05-01","May",2006,"Interdealer Only","Short Variable",1241049.5275136,0.0696845653744281,0.453939826588286,0.152090428899538,"Pre-Crisis"
"2006-05-01","May",2006,"Total Customer and Interdealer","Bond",238064.047100277,0.895597331716192,0.262342448153754,0.762118816614029,"Pre-Crisis"
"2006-05-01","May",2006,"Total Customer and Interdealer","CP",9460338.65248227,0.00700222356984031,0.029582224280732,0.00216257945114961,"Pre-Crisis"
"2006-05-01","May",2006,"Total Customer and Interdealer","Long Note",936533.309601038,0.0117647058823529,0.0106721158842125,0.0078808894183147,"Pre-Crisis"
"2006-05-01","May",2006,"Total Customer and Interdealer","Long Variable",747653.884892086,0.00276531231049121,0.00576182989810601,0.00532976141329424,"Pre-Crisis"
"2006-05-01","May",2006,"Total Customer and Interdealer","Other",2579849.63544182,0.00517485344653325,0.00987411717438042,0.00264698702324517,"Pre-Crisis"
"2006-05-01","May",2006,"Total Customer and Interdealer","Short Note",1651503.42337662,0.00168182737012331,0.00235014136700092,0.00098415258710709,"Pre-Crisis"
"2006-05-01","May",2006,"Total Customer and Interdealer","Short Variable",2146765.76297672,0.0760137457044674,0.679417123241815,0.21887681349286,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Bought Only","Bond",207784.154627299,0.888119755046496,0.213545822069415,0.770475240700904,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Bought Only","CP",9408574.72417252,0.00711272397369018,0.032665233264893,0.00260280695891899,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Bought Only","Long Note",1707390.56401766,0.0151871172601497,0.0377073386785365,0.0165566717487103,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Bought Only","Long Variable",810246.191646192,0.0031027443864822,0.00574180156133338,0.00531265011173534,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Bought Only","Other",2347931.08300395,0.00380131549104105,0.0082743259461254,0.00264196654205217,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Bought Only","Short Note",2938916.53448276,0.00234066681787253,0.0065294213962045,0.00166558760259811,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Bought Only","Short Variable",2597495.36162299,0.0803356770242685,0.695536057083492,0.200745076335081,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Only Buy and Sell","Bond",230943.177620997,0.888947342051205,0.189303403971466,0.725139990606181,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Only Buy and Sell","CP",8942208.41959972,0.00674716502162767,0.0255743455270002,0.00253004538017904,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Only Buy and Sell","Long Note",1823514.27601935,0.0147051455483742,0.0260398847794915,0.0126327662702521,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Only Buy and Sell","Long Variable",735200.621546961,0.00308131669923343,0.00420238442461621,0.00505659863422947,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Only Buy and Sell","Other",2436062.85952534,0.00420862768675785,0.00749593756912296,0.00272211231725267,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Only Buy and Sell","Short Note",3662477.92094862,0.00220451926449221,0.00548666123540239,0.00132526186580807,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Only Buy and Sell","Short Variable",2619045.74538563,0.0801058837283097,0.741897382492901,0.250593224926098,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Sold Only","Bond",287819.622829135,0.88312530393905,0.157585447156944,0.633582715151132,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Sold Only","CP",7913519.91150443,0.00456198040895723,0.0162968687448418,0.00238309897769272,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Sold Only","Long Note",2648213.69540873,0.00669244841720121,0.01077458420551,0.00470820218380442,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Sold Only","Long Variable",557828.106852497,0.00347358914387606,0.00218826330581333,0.00453948721193237,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Sold Only","Other",2599114.70201097,0.00305675844661093,0.00647752064276951,0.00288397155043787,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Sold Only","Short Note",7477619.7768595,0.000590510154458931,0.00412234924249018,0.000637953487391192,"Pre-Crisis"
"2006-06-01","June",2006,"Customer Sold Only","Short Variable",2643918.41528578,0.0984994094898455,0.802554966701631,0.35126457143761,"Pre-Crisis"
"2006-06-01","June",2006,"Interdealer Only","Bond",271866.369218035,0.911170063767734,0.519820370722427,0.821143434399862,"Pre-Crisis"
"2006-06-01","June",2006,"Interdealer Only","CP",5072500,0.00018125195669726,0.000659826283251554,5.58635811348687e-05,"Pre-Crisis"
"2006-06-01","June",2006,"Interdealer Only","Long Note",825126.470588235,0.0123251330554137,0.0212874571196925,0.0110796102584156,"Pre-Crisis"
"2006-06-01","June",2006,"Interdealer Only","Long Variable",409474.237644585,0.00313071561567994,0.00422117550453405,0.00442718880493834,"Pre-Crisis"
"2006-06-01","June",2006,"Interdealer Only","Other",1940028.9017341,0.00166422251149302,0.0109144502866586,0.00241609988408307,"Pre-Crisis"
"2006-06-01","June",2006,"Interdealer Only","Short Note",1373381.18811881,0.00154888035723113,0.00300724473432719,0.000940370282436956,"Pre-Crisis"
"2006-06-01","June",2006,"Interdealer Only","Short Variable",1181713.17964839,0.0699797327357511,0.440089475349109,0.159937432789129,"Pre-Crisis"
"2006-06-01","June",2006,"Total Customer and Interdealer","Bond",243142.831227216,0.889478440378382,0.240214389409412,0.751326305417218,"Pre-Crisis"
"2006-06-01","June",2006,"Total Customer and Interdealer","CP",8910424.36687201,0.00669877879935997,0.0217366522948471,0.00185517684495496,"Pre-Crisis"
"2006-06-01","June",2006,"Total Customer and Interdealer","Long Note",1576383.44118565,0.0146577239075104,0.025307847396475,0.0122091207147447,"Pre-Crisis"
"2006-06-01","June",2006,"Total Customer and Interdealer","Long Variable",654679.230569275,0.00307580066158731,0.00420527889749446,0.00488491808524417,"Pre-Crisis"
"2006-06-01","June",2006,"Total Customer and Interdealer","Other",2312173.72377286,0.00427793299563087,0.00802250615315885,0.00263864304162656,"Pre-Crisis"
"2006-06-01","June",2006,"Total Customer and Interdealer","Short Note",3181315.02809573,0.00221358160820435,0.00510474578149483,0.00122027717180131,"Pre-Crisis"
"2006-06-01","June",2006,"Total Customer and Interdealer","Short Variable",2341429.45513422,0.0795977416493256,0.695408580067118,0.22586555872441,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Bought Only","Bond",189882.076341112,0.882590352259442,0.235093505975416,0.778703266332396,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Bought Only","CP",7598654.83584738,0.00720784832003253,0.0399478551912064,0.00330652709034418,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Bought Only","Long Note",898125.075807788,0.0138057235805419,0.0202272534856058,0.0141649625485197,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Bought Only","Long Variable",616936.678032148,0.00275504498551314,0.00590829774865368,0.00602333639438917,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Bought Only","Other",2795022.86178862,0.00400548975753571,0.0112259046587828,0.00252610454728158,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Bought Only","Short Note",1628382.20238095,0.00190108270218065,0.00319035103291923,0.00123224612062516,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Bought Only","Short Variable",2218351.92497505,0.0877344583947542,0.684406831907416,0.194043556966445,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Only Buy and Sell","Bond",211368.739075958,0.884496445609338,0.205607413873744,0.735664198636752,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Only Buy and Sell","CP",7711801.52671756,0.00686365093432391,0.0320512329186863,0.00314318905722324,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Only Buy and Sell","Long Note",1058047.99758454,0.0133313220070522,0.0150551614657863,0.0107612236043101,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Only Buy and Sell","Long Variable",602185.994812894,0.00275300284728377,0.00429704488335356,0.00539660767521979,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Only Buy and Sell","Other",2477953.52140078,0.00439349084532272,0.0101021516676911,0.00308320453323043,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Only Buy and Sell","Short Note",1623461.84497817,0.00181962174495126,0.00196582076769931,0.000915763732956897,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Only Buy and Sell","Short Variable",2293351.25113439,0.0863424660117285,0.73092117442304,0.241035812760308,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Sold Only","Bond",266999.352784525,0.879984192847263,0.167033131467263,0.64357013711014,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Sold Only","CP",7998355.05617977,0.00512415201211882,0.0217207172115804,0.00279368188438552,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Sold Only","Long Note",2451744.50722022,0.00569057498518079,0.00828892952440564,0.0034779769976395,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Sold Only","Long Variable",555308.049535604,0.0030823947836396,0.0021891723704405,0.00405554718497313,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Sold Only","Other",2077077.30690162,0.00349074622933544,0.00863203602523734,0.00427527497363267,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Sold Only","Short Note",1569078.94736842,0.0003556609365738,0.000363866324126332,0.000238561599116066,"Pre-Crisis"
"2006-07-01","July",2006,"Customer Sold Only","Short Variable",2384514.90248295,0.102272278205888,0.791772147076947,0.341588820250113,"Pre-Crisis"
"2006-07-01","July",2006,"Interdealer Only","Bond",247422.807429155,0.909280967669678,0.536640099859161,0.830120646818545,"Pre-Crisis"
"2006-07-01","July",2006,"Interdealer Only","CP",1224813.18681319,0.000466661688941985,0.00153290302811544,0.000479007874678907,"Pre-Crisis"
"2006-07-01","July",2006,"Interdealer Only","Long Note",507058.659217877,0.0106025535727619,0.0124828764191315,0.00942224280961806,"Pre-Crisis"
"2006-07-01","July",2006,"Interdealer Only","Long Variable",499265.927977839,0.00265063839319047,0.0049576123252236,0.00380048006063924,"Pre-Crisis"
"2006-07-01","July",2006,"Interdealer Only","Other",1473136.36363636,0.00186664675576794,0.0120346324573491,0.00312671074240957,"Pre-Crisis"
"2006-07-01","July",2006,"Interdealer Only","Short Note",862349.206349206,0.00115732098857612,0.00149436659031125,0.000663241672632332,"Pre-Crisis"
"2006-07-01","July",2006,"Interdealer Only","Short Variable",1082135.54404145,0.0739752109310834,0.430857509320709,0.152387670021476,"Pre-Crisis"
"2006-07-01","July",2006,"Total Customer and Interdealer","Bond",222185.919871392,0.884922124225934,0.258982901483598,0.761666702893038,"Pre-Crisis"
"2006-07-01","July",2006,"Total Customer and Interdealer","CP",7356831.02826218,0.00683993244511165,0.0271304779361424,0.0024097782221546,"Pre-Crisis"
"2006-07-01","July",2006,"Total Customer and Interdealer","Long Note",920531.138176241,0.0133139425783449,0.0146404079551834,0.0103926214126836,"Pre-Crisis"
"2006-07-01","July",2006,"Total Customer and Interdealer","Long Variable",580464.776381175,0.00273972602739726,0.00440355433333145,0.00495721665543649,"Pre-Crisis"
"2006-07-01","July",2006,"Total Customer and Interdealer","Other",2198524.03089888,0.00439106774254081,0.0104137435702781,0.00309518116808312,"Pre-Crisis"
"2006-07-01","July",2006,"Total Customer and Interdealer","Short Note",1459249.18664384,0.00182022893601051,0.00188980381327415,0.000846248034719354,"Pre-Crisis"
"2006-07-01","July",2006,"Total Customer and Interdealer","Short Variable",2058803.22927244,0.0859729780446613,0.682539110908192,0.216632251613885,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Bought Only","Bond",217164.567887881,0.88332313485526,0.250493438991399,0.767245667114588,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Bought Only","CP",5399274.93816983,0.0110143563191339,0.0541144870374817,0.00666661170696587,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Bought Only","Long Note",1619736.95744681,0.0142339373970346,0.0352247304793397,0.0144653932503991,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Bought Only","Long Variable",747361.691022965,0.002833607907743,0.00591580219206609,0.00526513933658145,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Bought Only","Other",2803681.94835165,0.00409508119557543,0.0105404085439612,0.00250066638637219,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Bought Only","Short Note",931576.971428571,0.00187338197222876,0.00175112620651856,0.0012503331931861,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Bought Only","Short Variable",2107571.52688901,0.0826265003530242,0.641960006549233,0.202606189011907,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Only Buy and Sell","Bond",243849.170674772,0.886404083723272,0.226517606086269,0.722991934234653,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Only Buy and Sell","CP",6129175.66241413,0.0103482103325838,0.0433616928773656,0.00550626276599194,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Only Buy and Sell","Long Note",1767140.45437742,0.0135169156777123,0.0243371512584133,0.0107189302323906,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Only Buy and Sell","Long Variable",750054.744525547,0.00280408719582599,0.00475611390774659,0.00493528295021849,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Only Buy and Sell","Other",2597392.7462963,0.00449695717473023,0.00973781141938772,0.00291794101436275,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Only Buy and Sell","Short Note",1045311.26052104,0.00175363967045464,0.00120713237117487,0.000898797880350009,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Only Buy and Sell","Short Variable",2131081.58075813,0.0806761062254208,0.690082492079643,0.252030850922033,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Sold Only","Bond",304822.238894527,0.888595131734889,0.19598159755706,0.638802193608423,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Sold Only","CP",8935418.38351822,0.00642720393837177,0.0296667603390316,0.00329877720445622,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Sold Only","Long Note",2896590.24745269,0.00572066733521743,0.0104705542868643,0.00359153714653158,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Sold Only","Long Variable",756316.747572816,0.00308824870088431,0.00327911615416172,0.0043077534333945,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Sold Only","Other",2332993.90985915,0.00295149968091895,0.0087156107417942,0.00371177783702681,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Sold Only","Short Note",2221427.20454545,0.00042164281155985,0.000514293024920612,0.000230025668773493,"Pre-Crisis"
"2006-08-01","August",2006,"Customer Sold Only","Short Variable",2157267.43711761,0.0927956057981584,0.751372067896168,0.346057935101394,"Pre-Crisis"
"2006-08-01","August",2006,"Interdealer Only","Bond",254315.389955502,0.909645950719031,0.545092332255863,0.825933497826342,"Pre-Crisis"
"2006-08-01","August",2006,"Interdealer Only","CP",675253.863134658,0.00215288873938273,0.00373075758320477,0.00212900951709552,"Pre-Crisis"
"2006-08-01","August",2006,"Interdealer Only","Long Note",505040.121889284,0.011134471448995,0.0121283954327399,0.00925390670896487,"Pre-Crisis"
"2006-08-01","August",2006,"Interdealer Only","Long Variable",471986.222732491,0.00259019426456984,0.00501394109796163,0.00409352602514393,"Pre-Crisis"
"2006-08-01","August",2006,"Interdealer Only","Other",1615501.59235669,0.00211924985282987,0.0123736772848954,0.0029514745623311,"Pre-Crisis"
"2006-08-01","August",2006,"Interdealer Only","Short Note",864407.407407407,0.0011605415860735,0.00142325919831338,0.000634473034896017,"Pre-Crisis"
"2006-08-01","August",2006,"Interdealer Only","Short Variable",1044718.71683697,0.0711967033891178,0.420237637147022,0.155004112325226,"Pre-Crisis"
"2006-08-01","August",2006,"Total Customer and Interdealer","Bond",247036.152607804,0.886614132451817,0.277325751619562,0.751513423207689,"Pre-Crisis"
"2006-08-01","August",2006,"Total Customer and Interdealer","CP",5425293.44729345,0.0104003935750598,0.0370411213987156,0.00457054459796787,"Pre-Crisis"
"2006-08-01","August",2006,"Total Customer and Interdealer","Long Note",1453368.28838384,0.0135334581955964,0.0223900280505256,0.0103130237082352,"Pre-Crisis"
"2006-08-01","August",2006,"Total Customer and Interdealer","Long Variable",682982.553309333,0.00279645437204927,0.00479723368382045,0.00470206169323703,"Pre-Crisis"
"2006-08-01","August",2006,"Total Customer and Interdealer","Other",2323092.19261566,0.00461760212668629,0.0101581945995326,0.00292723198183241,"Pre-Crisis"
"2006-08-01","August",2006,"Total Customer and Interdealer","Short Note",1006790.72397476,0.00176936156256204,0.00124160153142161,0.000825562756442059,"Pre-Crisis"
"2006-08-01","August",2006,"Total Customer and Interdealer","Short Variable",1923861.81490414,0.0802685977162289,0.647046069116422,0.225148152054597,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Bought Only","Bond",217278.094203455,0.877196791134268,0.217840334710729,0.756609179682158,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Bought Only","CP",5665879.64471997,0.012787908861597,0.0600432260044138,0.00799734675456112,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Bought Only","Long Note",1080734.83444816,0.0129636521523384,0.0175686356222029,0.012267841024098,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Bought Only","Long Variable",457916.158536585,0.00296696026134061,0.0027219883058398,0.00448589950490987,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Bought Only","Other",2409847.93968637,0.00394905512136625,0.00905129295281916,0.00283445936705052,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Bought Only","Short Note",1145851.9938447,0.00206756812636976,0.0109645014637715,0.00722120408107443,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Bought Only","Short Variable",2466786.12695681,0.0880680643427201,0.681810020940224,0.208584069586148,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Only Buy and Sell","Bond",237089.033114568,0.879728129632565,0.193306014829089,0.705791611382812,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Only Buy and Sell","CP",6160606.88518758,0.0117288382110259,0.0470152066232566,0.00660628708291403,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Only Buy and Sell","Long Note",1128650.76950867,0.0121670380487987,0.0115662425067054,0.00887105561716011,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Only Buy and Sell","Long Variable",488333.656174334,0.00288093084833624,0.00248892654758736,0.00441202549360203,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Only Buy and Sell","Other",2426996.03287671,0.00436335157612091,0.00874575464061651,0.00311939816981064,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Only Buy and Sell","Short Note",1191162.94983744,0.00191129716475382,0.00632980853128416,0.00460004401342623,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Only Buy and Sell","Short Variable",2372094.11419389,0.0872204145183997,0.730548046321461,0.266599578240275,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Sold Only","Bond",277289.51948171,0.875569358178054,0.163946629598311,0.621136090495366,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Sold Only","CP",7697349.26958831,0.00802581902326148,0.0314250194221965,0.00428896090951033,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Sold Only","Long Note",1433477.67553191,0.00528559249786871,0.00438338304148956,0.0032124488087169,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Sold Only","Long Variable",541332.005312085,0.00328827183047132,0.00221002947703043,0.00428896090951033,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Sold Only","Other",2449524.98573693,0.00344659602971623,0.00838012734570898,0.00359406950053256,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Sold Only","Short Note",3525229.75609756,0.000426257459505541,0.000783629306112504,0.000233529080066299,"Pre-Crisis"
"2006-09-01","September",2006,"Customer Sold Only","Short Variable",2281513.52902437,0.103958104981123,0.788871181809151,0.363245940296297,"Pre-Crisis"
"2006-09-01","September",2006,"Interdealer Only","Bond",271681.796899038,0.905017691165417,0.5334719921035,0.817366202496351,"Pre-Crisis"
"2006-09-01","September",2006,"Interdealer Only","CP",328270.944741533,0.00295158303848058,0.00241879680409905,0.00306713247716052,"Pre-Crisis"
"2006-09-01","September",2006,"Interdealer Only","Long Note",489022.884882108,0.00951473041597155,0.00926186664391471,0.00788378793594559,"Pre-Crisis"
"2006-09-01","September",2006,"Interdealer Only","Long Variable",315705.80474934,0.00313491117751664,0.00314308302131257,0.00414418256272313,"Pre-Crisis"
"2006-09-01","September",2006,"Interdealer Only","Other",2083637.20930233,0.00192494545987864,0.0117677826878139,0.00235092150655798,"Pre-Crisis"
"2006-09-01","September",2006,"Interdealer Only","Short Note",4584920.19950125,0.001209965717638,0.0241479480916959,0.00219237098634825,"Pre-Crisis"
"2006-09-01","September",2006,"Interdealer Only","Short Variable",1061848.95850803,0.0762461730250976,0.415788530647663,0.162995402034914,"Pre-Crisis"
"2006-09-01","September",2006,"Total Customer and Interdealer","Bond",247866.974451901,0.880240186811965,0.247117532227651,0.737142558676142,"Pre-Crisis"
"2006-09-01","September",2006,"Total Customer and Interdealer","CP",5264921.02080482,0.0116572148708255,0.0399604138361429,0.00561183262513327,"Pre-Crisis"
"2006-09-01","September",2006,"Total Customer and Interdealer","Long Note",963769.93117626,0.0121668705289299,0.0112017088081064,0.00859364678483315,"Pre-Crisis"
"2006-09-01","September",2006,"Total Customer and Interdealer","Long Variable",441981.579879561,0.0028818710849179,0.00259240883217472,0.00433676526163461,"Pre-Crisis"
"2006-09-01","September",2006,"Total Customer and Interdealer","Other",2348877.35873016,0.00438303865969828,0.00922381513374312,0.00290346664700298,"Pre-Crisis"
"2006-09-01","September",2006,"Total Customer and Interdealer","Short Note",1724012.07165231,0.00190889210126395,0.00914849467575893,0.00392352053780191,"Pre-Crisis"
"2006-09-01","September",2006,"Total Customer and Interdealer","Short Variable",2119413.90547376,0.0867619259423996,0.680755626486423,0.237488209467452,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Bought Only","Bond",220178.788005418,0.872536256017439,0.222987204204283,0.755753722334004,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Bought Only","CP",3039680.32482759,0.0164501902368626,0.0570433383745841,0.0140040241448692,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Bought Only","Long Note",953297.65436687,0.013059230776994,0.0154921577038748,0.0121271629778672,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Bought Only","Long Variable",585127.222222222,0.0029368131036362,0.0031805967679647,0.00405633802816901,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Bought Only","Other",3735204.5,0.00382492153360178,0.0121821500444995,0.00243380281690141,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Bought Only","Short Note",2382640.48854167,0.00211934966241788,0.00986773584796897,0.00309054325955734,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Bought Only","Short Variable",2430668.43420403,0.0890732386690484,0.679246817056825,0.208534406438632,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Only Buy and Sell","Bond",234433.033713437,0.87596778479215,0.190810135225347,0.7071036064654,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Only Buy and Sell","CP",3498626.77848219,0.0155395314318176,0.0445498211028542,0.0110623850031766,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Only Buy and Sell","Long Note",1013299.45202312,0.0123693204203736,0.0104055363601909,0.00892127822836822,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Only Buy and Sell","Long Variable",622130.917384693,0.00295031198174838,0.00291440176556275,0.00406975305076775,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Only Buy and Sell","Other",3659104.94975288,0.00414143172593251,0.0105471252712524,0.00250414607381249,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Only Buy and Sell","Short Note",2734836.78613281,0.00195160388854784,0.00664923865714398,0.00211222864875123,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Only Buy and Sell","Short Variable",2413754.7946462,0.0870800157594305,0.734123741617648,0.264226602529724,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Sold Only","Bond",265404.107853209,0.874446964345466,0.151424161990468,0.620338632723014,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Sold Only","CP",5469423.49457058,0.00979043511667968,0.0292572741901453,0.00581612323521137,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Sold Only","Long Note",1418365.35125448,0.00547768648300306,0.00417931568641089,0.0032037480407186,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Sold Only","Long Variable",687523.141654979,0.00347002763629153,0.00258856881767291,0.00409367805202933,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Sold Only","Other",3533490.84497817,0.00302388122591119,0.00854579189935245,0.00262959964632459,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Sold Only","Short Note",8017781.25,0.000322216851941357,0.00270967398463301,0.00036745497241217,"Pre-Crisis"
"2006-10-01","October",2006,"Customer Sold Only","Short Variable",2396452.23753948,0.103468788340707,0.801295213431317,0.36355076333029,"Pre-Crisis"
"2006-10-01","October",2006,"Interdealer Only","Bond",271624.283772281,0.899239138163976,0.52502031524127,0.815130097087379,"Pre-Crisis"
"2006-10-01","October",2006,"Interdealer Only","CP",461026.916325336,0.00865746995662376,0.00967409689663463,0.00884919093851133,"Pre-Crisis"
"2006-10-01","October",2006,"Interdealer Only","Long Note",515226.334519573,0.00910189859916092,0.00888825417701031,0.00727508090614887,"Pre-Crisis"
"2006-10-01","October",2006,"Interdealer Only","Long Variable",369482.195845697,0.00273768043802887,0.00305770442034258,0.00348996763754045,"Pre-Crisis"
"2006-10-01","October",2006,"Interdealer Only","Other",2626189.07563025,0.00289767474934225,0.0153488213672995,0.00246472491909385,"Pre-Crisis"
"2006-10-01","October",2006,"Interdealer Only","Short Note",1008670.84639498,0.00119106876199957,0.00395077448396365,0.00165177993527508,"Pre-Crisis"
"2006-10-01","October",2006,"Interdealer Only","Short Variable",1135973.29691517,0.0761750693308682,0.434060033413479,0.161139158576052,"Pre-Crisis"
"2006-10-01","October",2006,"Total Customer and Interdealer","Bond",246137.255564018,0.876007569278917,0.244965502277775,0.737878012334771,"Pre-Crisis"
"2006-10-01","October",2006,"Total Customer and Interdealer","CP",2764568.78011878,0.015638930839353,0.0388985640240989,0.0104318939817471,"Pre-Crisis"
"2006-10-01","October",2006,"Total Customer and Interdealer","Long Note",891171.57591623,0.0123637620771848,0.0101596761845723,0.0084523122900751,"Pre-Crisis"
"2006-10-01","October",2006,"Total Customer and Interdealer","Long Variable",557799.508877975,0.00295674957695737,0.00293762250608244,0.00390458475250066,"Pre-Crisis"
"2006-10-01","October",2006,"Total Customer and Interdealer","Other",3368177.16508876,0.00447606397496315,0.0113251913808582,0.00249291584122634,"Pre-Crisis"
"2006-10-01","October",2006,"Total Customer and Interdealer","Short Note",2324824.17647059,0.0019651012573009,0.00621197993040668,0.00198105678980294,"Pre-Crisis"
"2006-10-01","October",2006,"Total Customer and Interdealer","Short Variable",2164002.50712868,0.0865918229953238,0.685501463696206,0.234859224009877,"Pre-Crisis"
"2006-11-01","November",2006,"Customer Bought Only","Bond",244723.995779655,0.871966461314386,0.212417689346478,0.742210212511385,"Pre-Crisis"
"2006-11-01","November",2006,"Customer Bought Only","CP",2794311.68549399,0.0181274233865412,0.0612522027084208,0.018743887314855,"Pre-Crisis"
"2006-11-01","November",2006,"Customer Bought Only","Long Note",664190.962774095,0.0129214478319917,0.0102387460443834,0.0131815538907766,"Pre-Crisis"
"2006-11-01","November",2006,"Customer Bought Only","Long Variable",1416109.55882353,0.00292282559489834,0.0075697577690003,0.00457086009471091,"Pre-Crisis"
"2006-11-01","November",2006,"Customer Bought Only","Other",2822226.2446675,0.00386757730234023,0.00884089774025375,0.0026786584525622,"Pre-Crisis"
